0.100503 0.0131262
0.201005 0.0486698
0.301508 0.0964982
0.40201 0.143472
0.502513 0.177304
0.603015 0.189785
0.703518 0.178569
0.80402 0.14724
0.904523 0.103922
1.00503 0.0589918
1.10553 0.0225846
1.20603 0.00248977
1.30653 0.00280545
1.40704 0.023502
1.50754 0.0608197
1.60804 0.108287
1.70854 0.158078
1.80905 0.202422
1.90955 0.234831
2.01005 0.250977
2.11055 0.24914
2.21106 0.230225
2.31156 0.197411
2.41206 0.155528
2.51256 0.110294
2.61307 0.0675269
2.71357 0.0324391
2.81407 0.00909457
2.91457 6.54242e-05
3.01508 0.00630342
3.11558 0.0272075
3.21608 0.060849
3.31658 0.104304
3.41709 0.154042
3.51759 0.206311
3.61809 0.257497
3.71859 0.304405
3.8191 0.344465
3.9196 0.375845
4.0201 0.397482
4.1206 0.409048
4.22111 0.410854
4.32161 0.403733
4.42211 0.388888
4.52261 0.367758
4.62312 0.341881
4.72362 0.31278
4.82412 0.281879
4.92462 0.250436
5.02513 0.219504
5.12563 0.18992
5.22613 0.162297
5.32663 0.137049
5.42714 0.114405
5.52764 0.0944473
5.62814 0.0771361
5.72864 0.0623426
5.82915 0.0498763
5.92965 0.0395093
6.03015 0.0309957
6.13065 0.0240878
6.23116 0.0185469
6.33166 0.0141516
6.43216 0.0107021
6.53266 0.00802301
6.63317 0.00596304
6.73367 0.00439462
6.83417 0.00321182
6.93467 0.00232814
7.03518 0.00167396
7.13568 0.00119399
7.23618 0.000844926
7.33668 0.000593255
7.43719 0.000413339
7.53769 0.000285791
7.63819 0.000196112
7.73869 0.000133568
7.8392 9.02982e-05
7.9397 6.05982e-05
8.0402 4.03714e-05
8.1407 2.67022e-05
8.24121 1.75351e-05
8.34171 1.14335e-05
8.44221 7.40258e-06
8.54271 4.75932e-06
8.64322 3.03868e-06
8.74372 1.92675e-06
8.84422 1.21334e-06
8.94472 7.58893e-07
9.04523 4.7145e-07
9.14573 2.90914e-07
9.24623 1.78314e-07
9.34673 1.08572e-07
9.44724 6.56707e-08
9.54774 3.94609e-08
9.64824 2.35569e-08
9.74874 1.39713e-08
9.84925 8.23268e-09
9.94975 4.81994e-09
10.0503 2.80383e-09
10.1508 1.62064e-09
10.2513 9.30796e-10
10.3518 5.31215e-10
10.4523 3.01262e-10
10.5528 1.69781e-10
10.6533 9.50853e-11
10.7538 5.29212e-11
10.8543 2.92717e-11
10.9548 1.60908e-11
11.0553 8.79078e-12
11.1558 4.77319e-12
11.2563 2.57591e-12
11.3568 1.38166e-12
11.4573 7.36597e-13
11.5578 3.90323e-13
11.6583 2.05586e-13
11.7588 1.07633e-13
11.8593 5.60131e-14
11.9598 2.89755e-14
12.0603 1.48997e-14
12.1608 7.61621e-15
12.2613 3.87008e-15
12.3618 1.95492e-15
12.4623 9.81685e-16
12.5628 4.90068e-16
12.6633 2.43214e-16
12.7638 1.19998e-16
12.8643 5.88602e-17
12.9648 2.87035e-17
13.0653 1.39162e-17
13.1658 6.7079e-18
13.2663 3.21467e-18
13.3668 1.53171e-18
13.4673 7.25626e-19
13.5678 3.41783e-19
13.6683 1.60064e-19
13.7688 7.45333e-20
13.8693 3.45085e-20
13.9698 1.58863e-20
14.0704 7.27189e-21
14.1709 3.30983e-21
14.2714 1.49792e-21
14.3719 6.74046e-22
14.4724 3.01597e-22
14.5729 1.34183e-22
14.6734 5.93649e-23
14.7739 2.61061e-23
14.8744 1.14183e-23
14.9749 4.96454e-24
15.0754 2.14845e-24
15.1759 9.25342e-25
15.2764 3.96741e-25
15.3769 1.69113e-25
15.4774 7.14449e-26
15.5779 2.98991e-26
15.6784 1.24599e-26
15.7789 5.08498e-27
15.8794 2.0618e-27
15.9799 8.06893e-28
16.0804 3.0299e-28
16.1809 1.08296e-28
16.2814 3.56187e-29
16.3819 9.32266e-30
16.4824 1.35459e-30
16.5829 1.36909e-33
16.6834 1.22622e-30
16.7839 3.94382e-30
16.8844 3.19855e-30
16.9849 1.8203e-30
17.0854 4.11378e-31
17.1859 1.17825e-32
17.2864 1.0886e-32
17.3869 2.08608e-31
17.4874 2.38663e-31
17.5879 9.64476e-32
17.6884 6.97603e-32
17.7889 1.78003e-31
17.8894 4.77382e-31
17.9899 5.98531e-31
18.0905 1.33606e-30
18.191 1.33719e-30
18.2915 9.76722e-31
18.392 6.35399e-31
18.4925 4.63792e-31
18.593 2.95883e-31
18.6935 2.74134e-31
18.794 8.42135e-33
18.8945 1.83011e-31
18.995 3.26784e-31
19.0955 2.9669e-31
19.196 4.05869e-31
19.2965 2.91623e-31
19.397 4.14978e-31
19.4975 5.17907e-31
19.598 6.3783e-31
19.6985 2.26361e-31
19.799 7.94004e-32
19.8995 3.50799e-32
