0.043 0.00996813 0.0152037 0.000342005 0 -0.00557756 -0.00559547 -0.0341768 0.00100364 0.0732447 -0.0387254
0.044 0.0104567 0.0158508 0.000349417 0 -0.00574344 -0.00576213 -0.0358436 0.00105325 0.076741 -0.0405475
0.045 0.0109953 0.0165493 0.000355951 0 -0.00591001 -0.00592948 -0.0375541 0.00109986 0.0803221 -0.0424115
0.046 0.0115331 0.0172483 0.000362621 0 -0.00607782 -0.0060981 -0.0393044 0.00114725 0.083985 -0.0443174
0.047 0.0120706 0.017948 0.000369401 0 -0.0062468 -0.0062679 -0.0410947 0.00119533 0.0877299 -0.0462652
0.048 0.0126077 0.0186483 0.000376295 0 -0.00641694 -0.00643888 -0.0429248 0.0012443 0.0915565 -0.0482549
0.049 0.0131444 0.0193493 0.000383305 0 -0.00658823 -0.00661104 -0.0447948 0.00129401 0.0954652 -0.0502864
0.05 0.0136711 0.0200375 0.000383353 0 -0.00674968 -0.00677324 -0.0467444 0.00132348 0.0994882 -0.0523599
0.1 0.0408717 0.0565334 0.00084898 0 -0.0165107 -0.0165994 -0.193394 0.00486184 0.403685 -0.20944
0.15 0.0791276 0.105635 0.00136515 0 -0.027872 -0.0280649 -0.441551 0.00955517 0.914161 -0.471239
0.2 0.124921 0.163448 0.00190849 0 -0.0404358 -0.0407712 -0.791874 0.0145847 1.63155 -0.837758
0.25 0.172097 0.223565 0.00253139 0 -0.0539988 -0.0545152 -1.24437 0.0201013 2.55591 -1.309
0.3 0.238118 0.303375 0.00309235 0 -0.0683502 -0.0690829 -1.8001 0.025029 3.68817 -1.88496
0.35 0.307042 0.386803 0.00369004 0 -0.0834509 -0.0844373 -2.45862 0.0296284 5.02798 -2.56563
0.4 0.37711 0.472003 0.00433419 0 -0.0992274 -0.100505 -3.21999 0.0339296 6.5754 -3.35103
0.45 0.448401 0.558997 0.00502152 0 -0.115617 -0.117223 -4.08431 0.037883 8.33053 -4.24115
0.5 0.537845 0.664714 0.00565962 0 -0.132529 -0.134496 -5.05233 0.0407254 10.294 -5.23599
0.55 0.634242 0.777898 0.00629781 0 -0.149953 -0.152318 -6.12377 0.0425781 12.4657 -6.33555
0.6 0.731614 0.892519 0.00696636 0 -0.167872 -0.17067 -7.29846 0.0436181 14.8453 -7.53982
0.65 0.829998 1.00859 0.00766344 0 -0.186255 -0.189523 -8.57645 0.0438291 17.433 -8.84882
0.7 0.92943 1.12612 0.00838836 0 -0.205076 -0.208851 -9.95781 0.0431755 20.2289 -10.2625
0.75 1.02993 1.24511 0.00913973 0 -0.224313 -0.22863 -11.4426 0.0416417 23.2328 -11.781
0.8 1.15244 1.38652 0.00983261 0 -0.243908 -0.248799 -13.0315 0.0384354 26.4456 -13.4041
0.85 1.28142 1.53477 0.0105241 0 -0.263872 -0.269373 -14.7242 0.0338815 29.8669 -15.132
0.9 1.41126 1.68423 0.0112359 0 -0.284202 -0.290348 -16.5204 0.0281536 33.4964 -16.9646
0.95 1.542 1.83491 0.0119676 0 -0.304884 -0.31171 -18.4202 0.0212222 37.3343 -18.9019
1 1.67363 1.98682 0.0127184 0 -0.325902 -0.333445 -20.4236 0.0130874 41.3805 -20.944
1.05 1.80619 2.13995 0.0134881 0 -0.347247 -0.355541 -22.5307 0.00372742 45.6352 -23.0907
1.1 1.93969 2.29432 0.0142761 0 -0.368906 -0.377987 -24.7414 -0.00687223 50.0982 -25.3422
1.15 2.07412 2.44991 0.015082 0 -0.39087 -0.400773 -27.0558 -0.0187227 54.7696 -27.6984
1.2 2.23192 2.62919 0.0158342 0 -0.413097 -0.423853 -29.4747 -0.0325561 59.6502 -30.1593
1.25 2.39828 2.8173 0.0165769 0 -0.4356 -0.447243 -31.9976 -0.0480801 64.7395 -32.7249
1.3 2.56542 3.00647 0.0173339 0 -0.458383 -0.470948 -34.6242 -0.0650505 70.0373 -35.3953
1.35 2.73336 3.19669 0.0181052 0 -0.481439 -0.494961 -37.3547 -0.0834894 75.5436 -38.1704
1.4 2.9021 3.38797 0.0188904 0 -0.504759 -0.519274 -40.1889 -0.103403 81.2585 -41.0501
