0.001 1 0.00100001 0 0
0.002 1 0.00199999 0 0
0.003 1 0.00300003 0 0
0.004 1 0.00400001 0 0
0.005 1 0.005 0 0
0.006 1 0.006 0 0
0.007 1 0.00700001 0 0
0.008 1 0.00799997 0 0
0.009 2 0.00855991 0.000440125 0
0.01 2 0.00897488 0.00102516 0
0.011 2 0.00940552 0.00159445 0
0.012 2 0.00984783 0.0021522 0
0.013 2 0.0102991 0.00270088 0
0.014 2 0.0107575 0.00324253 0
0.015 2 0.0112217 0.00377822 0
0.016 2 0.0116909 0.00430916 0
0.017 2 0.012164 0.00483599 0
0.018 2 0.0126407 0.0053593 0
0.019 2 0.0131203 0.00587963 0
0.02 2 0.0136026 0.00639743 0
0.021 2 0.0140871 0.00691289 0
0.022 2 0.0145736 0.00742638 0
0.023 2 0.0150619 0.00793811 0
0.024 2 0.0155517 0.00844831 0
0.025 2 0.0160429 0.00895706 0
0.026 2 0.0165354 0.00946457 0
0.027 2 0.017029 0.00997105 0
0.028 2 0.0175235 0.0104764 0
0.029 2 0.018019 0.010981 0
0.03 2 0.0185153 0.0114847 0
0.031 2 0.0190123 0.0119877 0
0.032 2 0.01951 0.01249 0
0.033 2 0.0200083 0.0129918 0
0.034 2 0.0205071 0.0134929 0
0.035 2 0.0210064 0.0139936 0
0.036 2 0.0215062 0.0144939 0
0.037 2 0.0220063 0.0149937 0
0.038 2 0.0225069 0.0154932 0
0.039 2 0.0230077 0.0159923 0
0.04 2 0.0235089 0.0164911 0
0.041 2 0.0240104 0.0169896 0
0.042 2 0.0245121 0.0174879 0
0.043 2 0.025014 0.017986 0
0.044 3 0.0253615 0.0183408 0.000297771
0.045 3 0.0256712 0.0186606 0.000668232
0.046 3 0.0259818 0.018981 0.0010372
0.047 3 0.0262931 0.0193021 0.00140478
0.048 3 0.0266053 0.0196236 0.00177104
0.049 3 0.0269181 0.0199457 0.00213612
0.05 3 0.0272365 0.0202768 0.00248671
0.1 3 0.0433881 0.0366446 0.0199673
0.15 4 0.0572174 0.0505978 0.0343018
0.2 4 0.0694041 0.0629117 0.046824
0.25 4 0.0817058 0.0752694 0.05934
0.3 5 0.0916773 0.0853523 0.0695298
0.35 5 0.101449 0.0952159 0.0794837
0.4 5 0.111264 0.105098 0.0894458
0.45 5 0.121112 0.114993 0.0994124
0.5 6 0.1297 0.123651 0.108129
0.55 6 0.137855 0.131878 0.116408
0.6 6 0.146029 0.140114 0.124692
0.65 6 0.15422 0.148357 0.132981
0.7 6 0.162426 0.156607 0.141273
0.75 6 0.170644 0.164861 0.149568
0.8 7 0.177901 0.172172 0.156913
0.85 7 0.184909 0.179234 0.164006
0.9 7 0.191927 0.1863 0.171103
0.95 7 0.198952 0.19337 0.178202
1 7 0.205985 0.200444 0.185303
1.05 7 0.213025 0.207521 0.192406
1.1 7 0.220071 0.2146 0.199511
1.15 7 0.227122 0.221681 0.206618
1.2 8 0.233498 0.228097 0.213055
1.25 8 0.239644 0.234285 0.219262
1.3 8 0.245794 0.240475 0.225471
1.35 8 0.251949 0.246667 0.231681
1.4 8 0.258108 0.25286 0.237893
0.001 1 0.00100001 0 0
0.002 1 0.00199999 0 0
0.003 1 0.00300003 0 0
0.004 1 0.00400001 0 0
0.005 1 0.005 0 0
0.006 1 0.006 0 0
0.007 1 0.00700001 0 0
0.008 1 0.00799997 0 0
0.009 2 0.00855985 0.000440202 0
0.01 2 0.00897482 0.00102516 0
0.011 2 0.00940552 0.00159454 0
0.012 2 0.00984777 0.00215218 0
0.013 2 0.0102991 0.00270096 0
0.014 2 0.0107575 0.00324253 0
0.015 2 0.0112217 0.00377822 0
0.016 2 0.0116909 0.00430914 0
0.017 2 0.012164 0.00483592 0
0.018 2 0.0126407 0.00535926 0
0.019 2 0.0131204 0.00587965 0
0.02 2 0.0136026 0.00639733 0
0.021 2 0.0140872 0.00691287 0
0.022 2 0.0145737 0.00742635 0
0.023 2 0.015062 0.00793805 0
0.024 2 0.0155518 0.00844825 0
0.025 2 0.016043 0.00895698 0
0.026 2 0.0165355 0.00946457 0
0.027 2 0.017029 0.00997095 0
0.028 2 0.0175236 0.0104764 0
0.029 2 0.0180191 0.0109809 0
0.03 2 0.0185154 0.0114846 0
0.031 2 0.0190124 0.0119876 0
0.032 2 0.01951 0.0124899 0
0.033 2 0.0200083 0.0129917 0
0.034 2 0.0205072 0.0134929 0
0.035 2 0.0210065 0.0139936 0
0.036 2 0.0215062 0.0144938 0
0.037 2 0.0220063 0.0149936 0
0.038 2 0.0225069 0.0154931 0
0.039 2 0.0230077 0.0159922 0
0.04 2 0.023509 0.0164911 0
0.041 2 0.0240104 0.0169896 0
0.042 2 0.0245121 0.0174879 0
0.043 2 0.0250141 0.0179859 0
0.044 3 0.0253614 0.0183407 0.000297965
0.045 3 0.0256712 0.0186605 0.000668419
0.046 3 0.0259817 0.0189809 0.00103732
0.047 3 0.0262931 0.019302 0.00140494
0.048 3 0.0266053 0.0196236 0.00177121
0.049 3 0.0269181 0.0199457 0.0021362
