0.042 0.188756 0.107175 0.0489174 0.0414596 -0.00879588 -0.00888054 -0.0059285 0.124429 0.0917915 -0.0369451
0.043 0.192921 0.108104 0.0510711 0.0427876 -0.00904115 -0.00912894 -0.00627645 0.129262 0.0960734 -0.0387254
0.044 0.197065 0.108952 0.0532519 0.044146 -0.00928565 -0.00937655 -0.00664152 0.134171 0.100441 -0.0405475
0.045 0.201185 0.109721 0.0554574 0.0455365 -0.00952921 -0.0096232 -0.00702478 0.139154 0.104894 -0.0424115
0.046 0.205283 0.110409 0.0576851 0.046961 -0.00977164 -0.0098687 -0.00742739 0.144211 0.10943 -0.0443174
0.047 0.209359 0.111018 0.0599319 0.0484217 -0.0100127 -0.0101128 -0.00785095 0.149337 0.114049 -0.0462652
0.048 0.213411 0.111548 0.062195 0.0499207 -0.0102523 -0.0103554 -0.00829666 0.154533 0.118747 -0.0482549
0.049 0.217441 0.112 0.0644709 0.0514602 -0.0104901 -0.0105961 -0.0087662 0.159795 0.123524 -0.0502864
0.05 0.221449 0.112375 0.0667553 0.0530438 -0.0107258 -0.0108348 -0.00926197 0.165121 0.128378 -0.0523599
0.051 0.225435 0.112676 0.0690448 0.0546737 -0.0109593 -0.0110712 -0.00978557 0.170508 0.133306 -0.0544752
0.052 0.229401 0.112904 0.0713347 0.0563533 -0.0111904 -0.011305 -0.0103394 0.175953 0.138307 -0.0566324
0.053 0.233349 0.113062 0.0736195 0.0580869 -0.0114186 -0.011536 -0.0109267 0.181452 0.143378 -0.0588316
0.054 0.237281 0.113153 0.0758938 0.0598783 -0.0116437 -0.0117638 -0.0115504 0.187001 0.148518 -0.0610726
0.055 0.241199 0.113181 0.0781515 0.061732 -0.0118655 -0.0119881 -0.012214 0.192596 0.153722 -0.0633555
0.056 0.245108 0.113153 0.0803859 0.0636528 -0.0120835 -0.0122086 -0.0129215 0.198232 0.158988 -0.0656802
0.057 0.249012 0.113073 0.0825896 0.0656463 -0.0122976 -0.0124249 -0.0136774 0.203903 0.164315 -0.0680469
0.058 0.252916 0.112951 0.0847549 0.0677176 -0.0125073 -0.0126369 -0.0144863 0.209604 0.169697 -0.0704555
0.059 0.256829 0.112795 0.086873 0.0698733 -0.0127125 -0.0128442 -0.0153541 0.215326 0.175134 -0.0729059
0.06 0.260758 0.112616 0.0889358 0.0721185 -0.0129129 -0.0130466 -0.016286 0.221065 0.180621 -0.0753982
0.061 0.266074 0.113749 0.0902174 0.0751583 -0.0130509 -0.0131854 -0.0177617 0.226345 0.185913 -0.0779324
0.062 0.271757 0.115236 0.0912009 0.0784961 -0.0131762 -0.0133112 -0.0194905 0.231431 0.191201 -0.0805085
0.063 0.27731 0.116585 0.0922206 0.081818 -0.0133137 -0.0134494 -0.0212327 0.236556 0.196581 -0.0831265
0.064 0.282784 0.117844 0.0932557 0.0851432 -0.0134596 -0.0135962 -0.0229986 0.241712 0.202042 -0.0857864
0.065 0.288199 0.119034 0.094295 0.0884823 -0.0136122 -0.0137497 -0.0247953 0.246892 0.20758 -0.0884882
0.066 0.293568 0.120165 0.0953321 0.0918406 -0.0137702 -0.0139088 -0.0266269 0.252092 0.213192 -0.0912319
0.067 0.298897 0.121245 0.096363 0.0952217 -0.0139328 -0.0140725 -0.0284964 0.25731 0.218878 -0.0940174
0.068 0.304192 0.122279 0.0973847 0.0986281 -0.0140994 -0.0142403 -0.0304059 0.262542 0.224637 -0.0968448
0.069 0.309458 0.123271 0.0983952 0.102061 -0.0142696 -0.0144117 -0.0323575 0.267787 0.230468 -0.0997142
