0 0 0
0.1 0.162855 0.0204649
0.2 0.15132 0.0760619
0.3 0.14173 0.160293
0.4 0.133726 0.268872
0.5 0.127022 0.399052
0.6 0.12139 0.549157
0.7 0.116645 0.718246
0.8 0.112638 0.905889
0.9 0.109246 1.11199
1 0.10637 1.33668
1.1 0.103926 1.58023
1.2 0.101848 1.84299
1.3 0.100077 2.12534
1.4 0.0985664 2.4277
1.5 0.0972771 2.75045
1.6 0.0961755 3.09396
1.7 0.0952335 3.45858
1.8 0.0944276 3.84462
1.9 0.0937376 4.25237
2 0.0931466 4.68206
2.1 0.0926402 5.1339
2.2 0.092206 5.60809
2.3 0.0918338 6.10475
2.4 0.0915146 6.62403
2.5 0.0912407 7.16602
2.6 0.0910056 7.73081
2.7 0.0908039 8.31844
2.8 0.0906308 8.92898
2.9 0.0904822 9.56244
3 0.0903545 10.2189
3.1 0.090245 10.8982
3.2 0.0901509 11.6006
3.3 0.0900701 12.3259
3.4 0.0900007 13.0742
3.5 0.0899411 13.8454
3.6 0.0898899 14.6395
3.7 0.0898459 15.4565
3.8 0.0898082 16.2964
3.9 0.0897757 17.1592
4 0.0897478 18.0449
4.1 0.0897239 18.9533
4.2 0.0897033 19.8846
4.3 0.0896857 20.8387
4.4 0.0896705 21.8155
4.5 0.0896574 22.815
4.6 0.0896462 23.8373
4.7 0.0896366 24.8823
4.8 0.0896283 25.95
4.9 0.0896212 27.0404
5 0.0896151 28.1534
5.1 0.0896099 29.2891
5.2 0.0896054 30.4474
5.3 0.0896015 31.6284
5.4 0.0895982 32.8319
5.5 0.0895953 34.0581
5.6 0.0895929 35.3069
5.7 0.0895908 36.5782
5.8 0.089589 37.8722
5.9 0.0895874 39.1887
6 0.0895861 40.5278
6.1 0.0895849 41.8894
6.2 0.0895839 43.2736
6.3 0.0895831 44.6804
6.4 0.0895824 46.1097
6.5 0.0895817 47.5616
6.6 0.0895812 49.036
6.7 0.0895807 50.5329
6.8 0.0895803 52.0524
6.9 0.08958 53.5944
7 0.0895797 55.1589
7.1 0.0895795 56.746
7.2 0.0895792 58.3556
7.3 0.0895791 59.9877
7.4 0.0895789 61.6423
7.5 0.0895788 63.3195
7.6 0.0895786 65.0192
7.7 0.0895785 66.7414
7.8 0.0895784 68.4861
7.9 0.0895784 70.2534
8 0.0895783 72.0432
8.1 0.0895783 73.8554
